market_id,tags,event_id,event_slug,event_title,event_creationDate,event_endDate,event_startDate,event_volume,market_slug,market_question,market_startDate,market_endDate,market_volume,market_outcomes,market_outcomePrices,market_active,market_closed,market_bestBid,market_bestAsk,created_at
700917,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-dave-chisnall-win-the-pdc-world-darts-championship,Will Dave Chisnall win the PDC World Darts Championship?,2025-11-24T18:10:55.049718Z,2026-01-03T00:00:00Z,11093.524184,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700919,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-dimitri-van-den-bergh-win-the-pdc-world-darts-championship,Will Dimitri Van den Bergh win the PDC World Darts Championship?,2025-11-24T18:10:55.816431Z,2026-01-03T00:00:00Z,14678.612498,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700921,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-luke-woodhouse-win-the-pdc-world-darts-championship,Will Luke Woodhouse win the PDC World Darts Championship?,2025-11-24T18:10:57.065062Z,2026-01-03T00:00:00Z,33956.292753,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700923,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-ritchie-edhouse-win-the-pdc-world-darts-championship,Will Ritchie Edhouse win the PDC World Darts Championship?,2025-11-24T18:10:57.321111Z,2026-01-03T00:00:00Z,1621.205615,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700925,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-dirk-van-duijvenbode-win-the-pdc-world-darts-championship,Will Dirk van Duijvenbode win the PDC World Darts Championship?,2025-11-24T18:10:58.344344Z,2026-01-03T00:00:00Z,18770.438595,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700927,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-wessel-nijman-win-the-pdc-world-darts-championship,Will Wessel Nijman win the PDC World Darts Championship?,2025-11-24T18:10:59.504749Z,2026-01-03T00:00:00Z,20804.319263,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700929,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-ricardo-pietreczko-win-the-pdc-world-darts-championship,Will Ricardo Pietreczko win the PDC World Darts Championship?,2025-11-24T18:10:59.249459Z,2026-01-03T00:00:00Z,18311.703686,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700931,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-raymond-van-barneveld-win-the-pdc-world-darts-championship,Will Raymond van Barneveld win the PDC World Darts Championship?,2025-11-24T18:11:01.31069Z,2026-01-03T00:00:00Z,11228.90666,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700933,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-krzysztof-ratajski-win-the-pdc-world-darts-championship,Will Krzysztof Ratajski win the PDC World Darts Championship?,2025-11-24T18:11:01.821152Z,2026-01-03T00:00:00Z,72840.031257,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700898,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-luke-humphries-win-the-pdc-world-darts-championship,Will Luke Humphries win the PDC World Darts Championship?,2025-11-24T18:10:48.205645Z,2026-01-03T00:00:00Z,140676.219284,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700900,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-stephen-bunting-win-the-pdc-world-darts-championship,Will Stephen Bunting win the PDC World Darts Championship?,2025-11-24T18:10:49.031472Z,2026-01-03T00:00:00Z,35553.256299,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700902,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-danny-noppert-win-the-pdc-world-darts-championship,Will Danny Noppert win the PDC World Darts Championship?,2025-11-24T18:10:49.796838Z,2026-01-03T00:00:00Z,30795.647146,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700904,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-chris-dobey-win-the-pdc-world-darts-championship,Will Chris Dobey win the PDC World Darts Championship?,2025-11-24T18:10:49.542122Z,2026-01-03T00:00:00Z,21536.983989,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700906,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-gian-van-veen-win-the-pdc-world-darts-championship,Will Gian van Veen win the PDC World Darts Championship?,2025-11-24T18:10:51.256148Z,2026-01-03T00:00:00Z,340594.055468,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700908,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-ross-smith-win-the-pdc-world-darts-championship,Will Ross Smith win the PDC World Darts Championship?,2025-11-24T18:10:51.000335Z,2026-01-03T00:00:00Z,13070.366802,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700910,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-gary-anderson-win-the-pdc-world-darts-championship,Will Gary Anderson win the PDC World Darts Championship?,2025-11-24T18:10:53.357207Z,2026-01-03T00:00:00Z,107473.711268,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700912,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-damon-heta-win-the-pdc-world-darts-championship,Will Damon Heta win the PDC World Darts Championship?,2025-11-24T18:10:53.867978Z,2026-01-03T00:00:00Z,27524.545792,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700914,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-mike-de-decker-win-the-pdc-world-darts-championship,Will Mike De Decker win the PDC World Darts Championship?,2025-11-24T18:10:52.844543Z,2026-01-03T00:00:00Z,19410.532096,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700916,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-ryan-searle-win-the-pdc-world-darts-championship,Will Ryan Searle win the PDC World Darts Championship?,2025-11-24T18:10:54.794775Z,2026-01-03T00:00:00Z,108660.141624,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700918,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-daryl-gurney-win-the-pdc-world-darts-championship,Will Daryl Gurney win the PDC World Darts Championship?,2025-11-24T18:10:55.560869Z,2026-01-03T00:00:00Z,16826.869247,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700920,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-ryan-joyce-win-the-pdc-world-darts-championship,Will Ryan Joyce win the PDC World Darts Championship?,2025-11-24T18:10:56.810171Z,2026-01-03T00:00:00Z,13952.281081,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700922,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-cameron-menzies-win-the-pdc-world-darts-championship,Will Cameron Menzies win the PDC World Darts Championship?,2025-11-24T18:10:57.579578Z,2026-01-03T00:00:00Z,11271.960232,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700924,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-michael-smith-win-the-pdc-world-darts-championship,Will Michael Smith win the PDC World Darts Championship?,2025-11-24T18:10:57.834618Z,2026-01-03T00:00:00Z,18957.272214,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700926,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-peter-wright-win-the-pdc-world-darts-championship,Will Peter Wright win the PDC World Darts Championship?,2025-11-24T18:10:58.089308Z,2026-01-03T00:00:00Z,18418.667304,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700928,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-joe-cullen-win-the-pdc-world-darts-championship,Will Joe Cullen win the PDC World Darts Championship?,2025-11-24T18:10:58.994246Z,2026-01-03T00:00:00Z,24904.546882,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700930,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-andrew-gilding-win-the-pdc-world-darts-championship,Will Andrew Gilding win the PDC World Darts Championship?,2025-11-24T18:10:58.738377Z,2026-01-03T00:00:00Z,24642.073141,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700932,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-scott-williams-win-the-pdc-world-darts-championship,Will Scott Williams win the PDC World Darts Championship?,2025-11-24T18:11:01.055167Z,2026-01-03T00:00:00Z,22326.437216,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700934,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-martin-lukeman-win-the-pdc-world-darts-championship,Will Martin Lukeman win the PDC World Darts Championship?,2025-11-24T18:11:01.566138Z,2026-01-03T00:00:00Z,3028.458005,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700936,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-ricky-evans-win-the-pdc-world-darts-championship,Will Ricky Evans win the PDC World Darts Championship?,2025-11-24T18:11:04.228219Z,2026-01-03T00:00:00Z,29032.369176,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700938,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-william-oconnor-win-the-pdc-world-darts-championship,Will William O’Connor win the PDC World Darts Championship?,2025-11-24T18:11:03.973201Z,2026-01-03T00:00:00Z,21743.585503,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700940,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-kevin-doets-win-the-pdc-world-darts-championship,Will Kevin Doets win the PDC World Darts Championship?,2025-11-24T18:11:03.717587Z,2026-01-03T00:00:00Z,27585.314452,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700942,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-bradley-brooks-win-the-pdc-world-darts-championship,Will Bradley Brooks win the PDC World Darts Championship?,2025-11-24T18:11:06.232817Z,2026-01-03T00:00:00Z,4645.2225,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700944,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-mickey-mansell-win-the-pdc-world-darts-championship,Will Mickey Mansell win the PDC World Darts Championship?,2025-11-24T18:11:05.212903Z,2026-01-03T00:00:00Z,5084.945809,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700946,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-callan-rydz-win-the-pdc-world-darts-championship,Will Callan Rydz win the PDC World Darts Championship?,2025-11-24T18:11:05.46766Z,2026-01-03T00:00:00Z,28948.703131,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700948,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-ian-white-win-the-pdc-world-darts-championship,Will Ian White win the PDC World Darts Championship?,2025-11-24T18:11:06.998295Z,2026-01-03T00:00:00Z,8486.176155,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700950,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-dom-taylor-win-the-pdc-world-darts-championship,Will Dom Taylor win the PDC World Darts Championship?,2025-11-24T18:11:08.019432Z,2026-01-03T00:00:00Z,13124.38974,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700952,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-madars-razma-win-the-pdc-world-darts-championship,Will Madars Razma win the PDC World Darts Championship?,2025-11-24T18:11:07.253844Z,2026-01-03T00:00:00Z,17871.463294,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700954,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-lukas-wenig-win-the-pdc-world-darts-championship,Will Lukas Wenig win the PDC World Darts Championship?,2025-11-24T18:11:07.764416Z,2026-01-03T00:00:00Z,7912.581011,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700956,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-mensur-suljovic-win-the-pdc-world-darts-championship,Will Mensur Suljovic win the PDC World Darts Championship?,2025-11-24T18:11:09.551273Z,2026-01-03T00:00:00Z,6165.3835,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700958,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-thibault-tricole-win-the-pdc-world-darts-championship,Will Thibault Tricole win the PDC World Darts Championship?,2025-11-24T18:11:08.274033Z,2026-01-03T00:00:00Z,4195.7965,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700960,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-darren-beveridge-win-the-pdc-world-darts-championship,Will Darren Beveridge win the PDC World Darts Championship?,2025-11-24T18:11:09.295758Z,2026-01-03T00:00:00Z,7369.444286,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700962,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-wesley-plaisier-win-the-pdc-world-darts-championship,Will Wesley Plaisier win the PDC World Darts Championship?,2025-11-24T18:11:10.018233Z,2026-01-03T00:00:00Z,25683.509269,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700964,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-max-hopp-win-the-pdc-world-darts-championship,Will Max Hopp win the PDC World Darts Championship?,2025-11-24T18:11:12.088831Z,2026-01-03T00:00:00Z,8286.817393,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700966,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-james-hurrell-win-the-pdc-world-darts-championship,Will James Hurrell win the PDC World Darts Championship?,2025-11-24T18:11:13.123352Z,2026-01-03T00:00:00Z,31536.968331,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700968,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-matt-campbell-win-the-pdc-world-darts-championship,Will Matt Campbell win the PDC World Darts Championship?,2025-11-24T18:11:12.344113Z,2026-01-03T00:00:00Z,2947.3645,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700970,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-adam-lipscombe-win-the-pdc-world-darts-championship,Will Adam Lipscombe win the PDC World Darts Championship?,2025-11-24T18:11:15.455717Z,2026-01-03T00:00:00Z,3026.254,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700973,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-dominik-gruellich-win-the-pdc-world-darts-championship,Will Dominik Gruellich win the PDC World Darts Championship?,2025-11-24T18:11:14.689391Z,2026-01-03T00:00:00Z,4957.90274,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700975,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-owen-bates-win-the-pdc-world-darts-championship,Will Owen Bates win the PDC World Darts Championship?,2025-11-24T18:11:15.199875Z,2026-01-03T00:00:00Z,5035.2725,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700977,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-connor-scutt-win-the-pdc-world-darts-championship,Will Connor Scutt win the PDC World Darts Championship?,2025-11-24T18:11:16.214842Z,2026-01-03T00:00:00Z,14902.167525,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700979,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-charlie-manby-win-the-pdc-world-darts-championship,Will Charlie Manby win the PDC World Darts Championship?,2025-11-24T18:11:18.982415Z,2026-01-03T00:00:00Z,32619.122829,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700981,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-jurjen-van-der-velde-win-the-pdc-world-darts-championship,Will Jurjen van der Velde win the PDC World Darts Championship?,2025-11-24T18:11:19.237756Z,2026-01-03T00:00:00Z,4025.926,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700983,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-ted-evetts-win-the-pdc-world-darts-championship,Will Ted Evetts win the PDC World Darts Championship?,2025-11-24T18:11:18.470912Z,2026-01-03T00:00:00Z,2916.172,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700985,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-lisa-ashton-win-the-pdc-world-darts-championship,Will Lisa Ashton win the PDC World Darts Championship?,2025-11-24T18:11:20.504807Z,2026-01-03T00:00:00Z,2603.485,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700987,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-noa-lynn-van-leuven-win-the-pdc-world-darts-championship,Will Noa-Lynn van Leuven win the PDC World Darts Championship?,2025-11-24T18:11:21.013915Z,2026-01-03T00:00:00Z,5274.986,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700989,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-mitsuhiko-tatsunami-win-the-pdc-world-darts-championship,Will Mitsuhiko Tatsunami win the PDC World Darts Championship?,2025-11-24T18:11:20.759077Z,2026-01-03T00:00:00Z,4185.963834,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700991,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-nitin-kumar-win-the-pdc-world-darts-championship,Will Nitin Kumar win the PDC World Darts Championship?,2025-11-24T18:11:23.67658Z,2026-01-03T00:00:00Z,3535.578,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700993,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-alexis-toylo-win-the-pdc-world-darts-championship,Will Alexis Toylo win the PDC World Darts Championship?,2025-11-24T18:11:22.400129Z,2026-01-03T00:00:00Z,4270.082,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
700995,"darts,sports",89395,pdc-world-darts-championship-winner,PDC World Darts Championship Winner,2025-11-24T18:14:18.164704Z,2026-01-03T00:00:00Z,2025-11-24T18:14:18.164774Z,2957976.116093,will-ryusei-azemoto-win-the-pdc-world-darts-championship,Will Ryusei Azemoto win the PDC World Darts Championship?,2025-11-24T18:11:22.656058Z,2026-01-03T00:00:00Z,4704.982,"[""Yes"", ""No""]","[""0"", ""1""]",True,True,,0.001,2026-01-09T06:19:11
